,Close
2003-01-01,
2003-01-02,20.564102172851562
2003-01-03,21.738462448120117
2003-01-04,21.738462448120117
2003-01-05,21.738462448120117
2003-01-06,21.620513916015625
2003-01-07,21.666667938232422
2003-01-08,21.856409072875977
2003-01-09,21.928205490112305
2003-01-10,21.923076629638672
2003-01-11,21.923076629638672
2003-01-12,21.923076629638672
2003-01-13,21.38974380493164
2003-01-14,21.27692222595215
2003-01-15,20.435897827148438
2003-01-16,20.369230270385742
2003-01-17,20.0
2003-01-18,20.0
2003-01-19,20.0
2003-01-20,20.0
2003-01-21,19.94871711730957
2003-01-22,20.205127716064453
2003-01-23,19.487178802490234
2003-01-24,18.44102668762207
2003-01-25,18.44102668762207
2003-01-26,18.44102668762207
2003-01-27,18.292308807373047
2003-01-28,18.569231033325195
2003-01-29,19.707691192626953
2003-01-30,20.28205108642578
2003-01-31,20.27692222595215
2003-02-01,20.27692222595215
2003-02-02,20.27692222595215
2003-02-03,20.625640869140625
2003-02-04,20.102563858032227
2003-02-05,19.994871139526367
2003-02-06,20.0256404876709
2003-02-07,19.9743595123291
2003-02-08,19.9743595123291
2003-02-09,19.9743595123291
2003-02-10,20.143590927124023
2003-02-11,20.507692337036133
2003-02-12,20.179487228393555
2003-02-13,20.158973693847656
2003-02-14,20.28205108642578
2003-02-15,20.28205108642578
2003-02-16,20.28205108642578
2003-02-17,20.28205108642578
2003-02-18,20.851282119750977
2003-02-19,20.789743423461914
2003-02-20,20.887178421020508
2003-02-21,21.287179946899414
2003-02-22,21.287179946899414
2003-02-23,21.287179946899414
2003-02-24,20.96410369873047
2003-02-25,20.615385055541992
2003-02-26,19.24615478515625
2003-02-27,19.205127716064453
2003-02-28,19.589744567871094
2003-03-01,19.589744567871094
2003-03-02,19.589744567871094
2003-03-03,19.487178802490234
2003-03-04,18.707691192626953
2003-03-05,18.74871826171875
2003-03-06,18.5025634765625
2003-03-07,18.94871711730957
2003-03-08,18.94871711730957
2003-03-09,18.94871711730957
2003-03-10,18.630769729614258
2003-03-11,17.83589744567871
2003-03-12,17.630769729614258
2003-03-13,19.55897331237793
2003-03-14,19.23076820373535
2003-03-15,19.23076820373535
2003-03-16,19.23076820373535
2003-03-17,20.856409072875977
2003-03-18,20.830768585205078
2003-03-19,20.4769229888916
2003-03-20,21.0256404876709
2003-03-21,22.53333282470703
2003-03-22,22.53333282470703
2003-03-23,22.53333282470703
2003-03-24,21.651281356811523
2003-03-25,22.097436904907227
2003-03-26,22.117948532104492
2003-03-27,22.046154022216797
2003-03-28,22.03076934814453
2003-03-29,22.03076934814453
2003-03-30,22.03076934814453
2003-03-31,21.353845596313477
2003-04-01,21.076923370361328
2003-04-02,21.297435760498047
2003-04-03,21.13846206665039
2003-04-04,21.0
2003-04-05,21.0
2003-04-06,21.0
2003-04-07,21.179487228393555
2003-04-08,21.153846740722656
2003-04-09,20.871795654296875
2003-04-10,21.0205135345459
2003-04-11,21.076923370361328
2003-04-12,21.076923370361328
2003-04-13,21.076923370361328
2003-04-14,21.425640106201172
2003-04-15,21.799999237060547
2003-04-16,22.25128173828125
2003-04-17,22.5230770111084
2003-04-18,22.5230770111084
2003-04-19,22.5230770111084
2003-04-20,22.5230770111084
2003-04-21,22.589744567871094
2003-04-22,22.55384635925293
2003-04-23,22.69743537902832
2003-04-24,22.369230270385742
2003-04-25,21.05640983581543
2003-04-26,21.05640983581543
2003-04-27,21.05640983581543
2003-04-28,21.22051239013672
2003-04-29,20.902563095092773
2003-04-30,20.343589782714844
2003-05-01,20.517948150634766
2003-05-02,20.71794891357422
2003-05-03,20.71794891357422
2003-05-04,20.71794891357422
2003-05-05,20.18974494934082
2003-05-06,20.482051849365234
2003-05-07,21.261537551879883
2003-05-08,21.30256462097168
2003-05-09,21.28205108642578
2003-05-10,21.28205108642578
2003-05-11,21.28205108642578
2003-05-12,21.589744567871094
2003-05-13,20.91282081604004
2003-05-14,20.615385055541992
2003-05-15,20.27179527282715
2003-05-16,20.712820053100586
2003-05-17,20.712820053100586
2003-05-18,20.712820053100586
2003-05-19,20.22564125061035
2003-05-20,20.010255813598633
2003-05-21,20.0
2003-05-22,20.0256404876709
2003-05-23,20.169231414794922
2003-05-24,20.169231414794922
2003-05-25,20.169231414794922
2003-05-26,20.169231414794922
2003-05-27,21.16410255432129
2003-05-28,21.789743423461914
2003-05-29,21.64102554321289
2003-05-30,21.261537551879883
2003-05-31,21.261537551879883
2003-06-01,21.261537551879883
2003-06-02,21.69743537902832
2003-06-03,20.548717498779297
2003-06-04,21.153846740722656
2003-06-05,22.102563858032227
2003-06-06,22.22051239013672
2003-06-07,22.22051239013672
2003-06-08,22.22051239013672
2003-06-09,21.846153259277344
2003-06-10,21.435897827148438
