,Open
2003-01-01,
2003-01-02,346.1000061035156
2003-01-03,345.20001220703125
2003-01-04,345.20001220703125
2003-01-05,345.20001220703125
2003-01-06,351.70001220703125
2003-01-07,349.29998779296875
2003-01-08,346.79998779296875
2003-01-09,353.29998779296875
2003-01-10,354.20001220703125
2003-01-11,354.20001220703125
2003-01-12,354.20001220703125
2003-01-13,352.0
2003-01-14,352.0
2003-01-15,350.0
2003-01-16,357.70001220703125
2003-01-17,356.6000061035156
2003-01-18,356.6000061035156
2003-01-19,356.6000061035156
2003-01-20,356.6000061035156
2003-01-21,357.29998779296875
2003-01-22,360.5
2003-01-23,364.5
2003-01-24,368.20001220703125
2003-01-25,368.20001220703125
2003-01-26,368.20001220703125
2003-01-27,371.0
2003-01-28,369.0
2003-01-29,366.29998779296875
2003-01-30,366.0
2003-01-31,368.79998779296875
2003-02-01,368.79998779296875
2003-02-02,368.79998779296875
2003-02-03,368.0
2003-02-04,371.3999938964844
2003-02-05,379.0
2003-02-06,370.0
2003-02-07,370.5
2003-02-08,370.5
2003-02-09,370.5
2003-02-10,370.3999938964844
2003-02-11,363.20001220703125
2003-02-12,363.79998779296875
2003-02-13,352.3999938964844
2003-02-14,354.8999938964844
2003-02-15,354.8999938964844
2003-02-16,354.8999938964844
2003-02-17,354.8999938964844
2003-02-18,347.79998779296875
2003-02-19,344.0
2003-02-20,351.70001220703125
2003-02-21,352.5
2003-02-22,352.5
2003-02-23,352.5
2003-02-24,353.8999938964844
2003-02-25,357.3999938964844
2003-02-26,353.0
2003-02-27,346.1000061035156
2003-02-28,350.20001220703125
2003-03-01,350.20001220703125
2003-03-02,350.20001220703125
2003-03-03,349.20001220703125
2003-03-04,353.20001220703125
2003-03-05,353.1000061035156
2003-03-06,356.79998779296875
2003-03-07,350.79998779296875
2003-03-08,350.79998779296875
2003-03-09,350.79998779296875
2003-03-10,354.70001220703125
2003-03-11,350.5
2003-03-12,346.5
2003-03-13,342.70001220703125
2003-03-14,336.5
2003-03-15,336.5
2003-03-16,336.5
2003-03-17,343.0
2003-03-18,336.0
2003-03-19,336.1000061035156
2003-03-20,332.8999938964844
2003-03-21,326.0
2003-03-22,326.0
2003-03-23,326.0
2003-03-24,329.5
2003-03-25,328.3999938964844
2003-03-26,330.29998779296875
2003-03-27,328.70001220703125
2003-03-28,331.5
2003-03-29,331.5
2003-03-30,331.5
2003-03-31,331.6000061035156
2003-04-01,336.0
2003-04-02,334.3999938964844
2003-04-03,329.70001220703125
2003-04-04,324.70001220703125
2003-04-05,324.70001220703125
2003-04-06,324.70001220703125
2003-04-07,321.0
2003-04-08,322.29998779296875
2003-04-09,323.0
2003-04-10,327.0
2003-04-11,326.5
2003-04-12,326.5
2003-04-13,326.5
2003-04-14,325.6000061035156
2003-04-15,324.5
2003-04-16,325.5
2003-04-17,326.0
2003-04-18,326.0
2003-04-19,326.0
2003-04-20,326.0
2003-04-21,329.70001220703125
2003-04-22,333.5
2003-04-23,334.29998779296875
2003-04-24,332.6000061035156
2003-04-25,333.3999938964844
2003-04-26,333.3999938964844
2003-04-27,333.3999938964844
2003-04-28,335.0
2003-04-29,333.0
2003-04-30,337.0
2003-05-01,339.0
2003-05-02,342.1000061035156
2003-05-03,342.1000061035156
2003-05-04,342.1000061035156
2003-05-05,342.29998779296875
2003-05-06,342.5
2003-05-07,342.1000061035156
2003-05-08,344.6000061035156
2003-05-09,348.29998779296875
2003-05-10,348.29998779296875
2003-05-11,348.29998779296875
2003-05-12,351.6000061035156
2003-05-13,350.0
2003-05-14,350.1000061035156
2003-05-15,352.6000061035156
2003-05-16,352.6000061035156
2003-05-17,352.6000061035156
2003-05-18,352.6000061035156
2003-05-19,364.20001220703125
2003-05-20,366.29998779296875
2003-05-21,366.3999938964844
2003-05-22,368.1000061035156
2003-05-23,368.79998779296875
2003-05-24,368.79998779296875
2003-05-25,368.79998779296875
2003-05-26,368.79998779296875
2003-05-27,367.79998779296875
2003-05-28,367.0
2003-05-29,365.1000061035156
2003-05-30,368.6000061035156
2003-05-31,368.6000061035156
2003-06-01,368.6000061035156
2003-06-02,360.0
2003-06-03,365.0
2003-06-04,366.1000061035156
2003-06-05,361.79998779296875
2003-06-06,368.1000061035156
2003-06-07,368.1000061035156
2003-06-08,368.1000061035156
