,Close
2003-01-06,41.880001068115234
2003-01-13,40.16999816894531
2003-01-20,40.16999816894531
2003-01-27,35.369998931884766
2003-02-03,38.810001373291016
2003-02-10,37.959999084472656
2003-02-17,37.959999084472656
2003-02-24,39.79999923706055
2003-03-03,39.279998779296875
2003-03-10,38.099998474121094
2003-03-17,39.45000076293945
2003-03-24,39.150001525878906
2003-03-31,38.59000015258789
2003-04-07,38.650001525878906
2003-04-14,39.119998931884766
2003-04-21,38.880001068115234
2003-04-28,38.7400016784668
2003-05-05,39.400001525878906
2003-05-12,40.599998474121094
2003-05-19,40.099998474121094
2003-05-26,40.099998474121094
2003-06-02,42.150001525878906
2003-06-09,42.66999816894531
2003-06-16,44.45000076293945
2003-06-23,43.310001373291016
2003-06-30,42.02000045776367
2003-07-07,41.45000076293945
2003-07-14,40.04999923706055
2003-07-21,40.150001525878906
2003-07-28,42.02000045776367
2003-08-04,41.5
2003-08-11,43.0
2003-08-18,42.70000076293945
2003-08-25,42.0099983215332
2003-09-01,42.0099983215332
2003-09-08,43.20000076293945
2003-09-15,42.869998931884766
2003-09-22,42.58000183105469
2003-09-29,42.0
2003-10-06,43.65999984741211
2003-10-13,44.72999954223633
2003-10-20,43.47999954223633
2003-10-27,42.45000076293945
2003-11-03,42.470001220703125
2003-11-10,42.58000183105469
2003-11-17,42.56999969482422
2003-11-24,42.95000076293945
2003-12-01,43.20000076293945
2003-12-08,44.400001525878906
2003-12-15,45.599998474121094
2003-12-22,48.400001525878906
2003-12-29,48.970001220703125
2004-01-05,49.900001525878906
2004-01-12,49.66999816894531
2004-01-19,49.66999816894531
2004-01-26,48.599998474121094
2004-02-02,47.560001373291016
2004-02-09,48.400001525878906
2004-02-16,48.400001525878906
2004-02-23,48.5
2004-03-01,50.22999954223633
2004-03-08,49.939998626708984
2004-03-15,49.36000061035156
2004-03-22,48.93000030517578
2004-03-29,49.45000076293945
2004-04-05,52.95000076293945
2004-04-12,53.79999923706055
2004-04-19,53.93000030517578
2004-04-26,52.91999816894531
2004-05-03,53.279998779296875
2004-05-10,52.220001220703125
2004-05-17,52.470001220703125
2004-05-24,52.470001220703125
2004-05-31,52.470001220703125
2004-06-07,53.970001220703125
2004-06-14,52.029998779296875
2004-06-21,53.689998626708984
2004-06-28,53.70000076293945
2004-07-05,53.70000076293945
2004-07-12,54.70000076293945
2004-07-19,55.33000183105469
2004-07-26,54.150001525878906
2004-08-02,56.279998779296875
2004-08-09,55.540000915527344
2004-08-16,54.540000915527344
2004-08-23,52.79999923706055
2004-08-30,53.2599983215332
2004-09-06,53.2599983215332
2004-09-13,54.88999938964844
2004-09-20,56.709999084472656
2004-09-27,57.880001068115234
2004-10-04,57.54999923706055
2004-10-11,59.40999984741211
2004-10-18,58.540000915527344
2004-10-25,59.47999954223633
2004-11-01,58.41999816894531
2004-11-08,59.540000915527344
2004-11-15,59.29999923706055
2004-11-22,59.9900016784668
2004-11-29,61.470001220703125
2004-12-06,59.900001525878906
2004-12-13,59.13999938964844
2004-12-20,58.790000915527344
2004-12-27,58.650001525878906
2005-01-03,57.119998931884766
