,Close
2003-01-06,20.700000762939453
2003-01-13,22.040000915527344
2003-01-20,22.040000915527344
2003-01-27,21.780000686645508
2003-02-03,22.15999984741211
2003-02-10,21.399999618530273
2003-02-17,21.399999618530273
2003-02-24,21.780000686645508
2003-03-03,21.809999465942383
2003-03-10,22.8799991607666
2003-03-17,26.549999237060547
2003-03-24,26.229999542236328
2003-03-31,26.030000686645508
2003-04-07,26.81999969482422
2003-04-14,25.049999237060547
2003-04-21,25.25
2003-04-28,29.110000610351562
2003-05-05,29.959999084472656
2003-05-12,31.700000762939453
2003-05-19,31.559999465942383
2003-05-26,31.559999465942383
2003-06-02,35.400001525878906
2003-06-09,33.68000030517578
2003-06-16,35.84000015258789
2003-06-23,35.58000183105469
2003-06-30,36.31999969482422
2003-07-07,39.04999923706055
2003-07-14,39.27000045776367
2003-07-21,35.33000183105469
2003-07-28,42.08000183105469
2003-08-04,39.650001525878906
2003-08-11,38.93000030517578
2003-08-18,43.02000045776367
2003-08-25,45.849998474121094
2003-09-01,45.849998474121094
2003-09-08,47.279998779296875
2003-09-15,45.5099983215332
2003-09-22,47.470001220703125
2003-09-29,49.86000061035156
2003-10-06,54.150001525878906
2003-10-13,58.29999923706055
2003-10-20,59.59000015258789
2003-10-27,54.81999969482422
2003-11-03,56.7400016784668
2003-11-10,51.97999954223633
2003-11-17,50.36000061035156
2003-11-24,51.33000183105469
2003-12-01,54.650001525878906
2003-12-08,51.08000183105469
2003-12-15,50.40999984741211
2003-12-22,49.88999938964844
2003-12-29,53.470001220703125
2004-01-05,53.27000045776367
2004-01-12,52.95000076293945
2004-01-19,52.95000076293945
2004-01-26,57.029998779296875
2004-02-02,48.27000045776367
2004-02-09,45.86000061035156
2004-02-16,45.86000061035156
2004-02-23,43.970001220703125
2004-03-01,42.970001220703125
2004-03-08,43.5
2004-03-15,41.08000183105469
2004-03-22,40.849998474121094
2004-03-29,42.7599983215332
2004-04-05,46.959999084472656
2004-04-12,47.959999084472656
2004-04-19,47.11000061035156
2004-04-26,47.25
2004-05-03,44.40999984741211
2004-05-10,41.2599983215332
2004-05-17,42.08000183105469
2004-05-24,41.630001068115234
2004-05-31,41.630001068115234
2004-06-07,51.7599983215332
2004-06-14,49.25
2004-06-21,49.77000045776367
2004-06-28,53.38999938964844
2004-07-05,53.38999938964844
2004-07-12,49.04999923706055
2004-07-19,46.02000045776367
2004-07-26,38.779998779296875
2004-08-02,38.29999923706055
2004-08-09,35.31999969482422
2004-08-16,37.95000076293945
2004-08-23,39.45000076293945
2004-08-30,38.310001373291016
2004-09-06,38.310001373291016
2004-09-13,40.0099983215332
2004-09-20,43.27000045776367
2004-09-27,39.93000030517578
2004-10-04,41.0099983215332
2004-10-11,40.150001525878906
2004-10-18,39.27000045776367
2004-10-25,33.970001220703125
2004-11-01,35.099998474121094
2004-11-08,37.31999969482422
2004-11-15,40.88999938964844
2004-11-22,38.04999923706055
2004-11-29,38.939998626708984
2004-12-06,39.4900016784668
2004-12-13,39.83000183105469
2004-12-20,38.95000076293945
2004-12-27,42.25
2005-01-03,44.52000045776367
2005-01-10,41.84000015258789
2005-01-17,41.84000015258789
2005-01-24,40.380001068115234
2005-01-31,43.220001220703125
2005-02-07,35.689998626708984
2005-02-14,36.029998779296875
2005-02-21,36.029998779296875
2005-02-28,35.18000030517578
2005-03-07,36.31999969482422
2005-03-14,34.599998474121094
2005-03-21,33.66999816894531
2005-03-28,33.38999938964844
2005-04-04,35.0
2005-04-11,34.599998474121094
2005-04-18,33.0
2005-04-25,33.529998779296875
2005-05-02,33.099998474121094
2005-05-09,34.63999938964844
2005-05-16,34.540000915527344
2005-05-23,35.68000030517578
2005-05-30,35.68000030517578
2005-06-06,35.77000045776367
2005-06-13,34.869998931884766
2005-06-20,35.689998626708984
2005-06-27,34.5
2005-07-04,34.5
2005-07-11,35.59000015258789
2005-07-18,37.189998626708984
2005-07-25,37.95000076293945
2005-08-01,44.93000030517578
2005-08-08,45.65999984741211
2005-08-15,45.040000915527344
2005-08-22,43.77000045776367
2005-08-29,42.790000915527344
2005-09-05,42.790000915527344
2005-09-12,44.5
2005-09-19,42.75
2005-09-26,43.34000015258789
2005-10-03,46.0099983215332
2005-10-10,43.7599983215332
2005-10-17,45.02000045776367
2005-10-24,46.93000030517578
2005-10-31,39.86000061035156
2005-11-07,41.38999938964844
2005-11-14,42.529998779296875
2005-11-21,47.9900016784668
2005-11-28,48.349998474121094
2005-12-05,48.83000183105469
2005-12-12,49.06999969482422
2005-12-19,48.369998931884766
2005-12-26,48.369998931884766
2006-01-02,48.369998931884766
2006-01-09,47.08000183105469
2006-01-16,47.08000183105469
2006-01-23,43.72999954223633
2006-01-30,44.959999084472656
2006-02-06,37.95000076293945
2006-02-13,37.86000061035156
2006-02-20,37.86000061035156
2006-02-27,38.0099983215332
2006-03-06,36.86000061035156
2006-03-13,36.189998626708984
2006-03-20,36.22999954223633
2006-03-27,35.25
2006-04-03,36.13999938964844
2006-04-10,36.61000061035156
2006-04-17,35.27000045776367
2006-04-24,35.790000915527344
2006-05-01,34.59000015258789
2006-05-08,34.689998626708984
2006-05-15,32.779998779296875
2006-05-22,34.83000183105469
2006-05-29,34.83000183105469
2006-06-05,33.4900016784668
2006-06-12,33.599998474121094
2006-06-19,35.06999969482422
2006-06-26,36.77000045776367
2006-07-03,38.61000061035156
2006-07-10,35.790000915527344
2006-07-17,33.66999816894531
2006-07-24,34.310001373291016
2006-07-31,26.889999389648438
2006-08-07,26.780000686645508
2006-08-14,26.530000686645508
2006-08-21,28.1299991607666
2006-08-28,28.90999984741211
2006-09-04,28.90999984741211
2006-09-11,30.790000915527344
2006-09-18,32.08000183105469
2006-09-25,31.790000915527344
