,Open
2003-01-06,40.79999923706055
2003-01-13,40.349998474121094
2003-01-20,40.349998474121094
2003-01-27,34.93000030517578
2003-02-03,39.0099983215332
2003-02-10,37.68000030517578
2003-02-17,37.68000030517578
2003-02-24,39.70000076293945
2003-03-03,38.900001525878906
2003-03-10,38.70000076293945
2003-03-17,38.5
2003-03-24,39.650001525878906
2003-03-31,38.599998474121094
2003-04-07,40.0
2003-04-14,38.66999816894531
2003-04-21,38.869998931884766
2003-04-28,38.310001373291016
2003-05-05,39.400001525878906
2003-05-12,40.099998474121094
2003-05-19,40.650001525878906
2003-05-26,40.650001525878906
2003-06-02,42.04999923706055
2003-06-09,42.560001373291016
2003-06-16,44.5
2003-06-23,43.369998931884766
2003-06-30,42.439998626708984
2003-07-07,41.599998474121094
2003-07-14,40.38999938964844
2003-07-21,40.58000183105469
2003-07-28,41.70000076293945
2003-08-04,41.45000076293945
2003-08-11,42.689998626708984
2003-08-18,42.400001525878906
2003-08-25,41.79999923706055
2003-09-01,41.79999923706055
2003-09-08,43.0
2003-09-15,43.08000183105469
2003-09-22,42.130001068115234
2003-09-29,42.04999923706055
2003-10-06,43.91999816894531
2003-10-13,44.20000076293945
2003-10-20,43.650001525878906
2003-10-27,42.36000061035156
2003-11-03,42.86000061035156
2003-11-10,42.95000076293945
2003-11-17,42.88999938964844
2003-11-24,42.88999938964844
2003-12-01,42.880001068115234
2003-12-08,43.650001525878906
2003-12-15,46.099998474121094
2003-12-22,48.43000030517578
2003-12-29,48.68000030517578
2004-01-05,49.349998474121094
2004-01-12,49.65999984741211
2004-01-19,49.65999984741211
2004-01-26,48.400001525878906
2004-02-02,47.349998474121094
2004-02-09,47.63999938964844
2004-02-16,47.63999938964844
2004-02-23,48.61000061035156
2004-03-01,49.68000030517578
2004-03-08,50.220001220703125
2004-03-15,49.130001068115234
2004-03-22,49.650001525878906
2004-03-29,49.25
2004-04-05,52.18000030517578
2004-04-12,53.349998474121094
2004-04-19,53.72999954223633
2004-04-26,53.310001373291016
2004-05-03,52.900001525878906
2004-05-10,52.79999923706055
2004-05-17,52.83000183105469
2004-05-24,52.08000183105469
2004-05-31,52.08000183105469
2004-06-07,53.79999923706055
2004-06-14,52.29999923706055
2004-06-21,53.95000076293945
2004-06-28,54.150001525878906
2004-07-05,54.150001525878906
2004-07-12,55.08000183105469
2004-07-19,55.47999954223633
2004-07-26,54.29999923706055
2004-08-02,56.18000030517578
2004-08-09,55.02000045776367
2004-08-16,54.22999954223633
2004-08-23,53.7400016784668
2004-08-30,53.54999923706055
2004-09-06,53.54999923706055
2004-09-13,54.7599983215332
2004-09-20,56.790000915527344
2004-09-27,57.79999923706055
2004-10-04,57.58000183105469
2004-10-11,59.70000076293945
2004-10-18,58.9900016784668
2004-10-25,59.380001068115234
2004-11-01,59.0099983215332
2004-11-08,59.779998779296875
2004-11-15,59.81999969482422
2004-11-22,59.720001220703125
2004-11-29,61.970001220703125
2004-12-06,59.95000076293945
2004-12-13,58.349998474121094
2004-12-20,59.0
2004-12-27,58.779998779296875
2005-01-03,58.04999923706055
2005-01-10,57.20000076293945
2005-01-17,57.20000076293945
2005-01-24,58.40999984741211
2005-01-31,59.150001525878906
2005-02-07,60.81999969482422
2005-02-14,62.20000076293945
2005-02-21,62.20000076293945
2005-02-28,65.75
2005-03-07,65.75
2005-03-14,64.4000015258789
2005-03-21,64.81999969482422
2005-03-28,61.54999923706055
2005-04-04,62.880001068115234
2005-04-11,63.5
2005-04-18,59.099998474121094
2005-04-25,61.86000061035156
2005-05-02,60.900001525878906
2005-05-09,61.650001525878906
2005-05-16,58.33000183105469
2005-05-23,59.54999923706055
2005-05-30,59.54999923706055
2005-06-06,61.41999816894531
2005-06-13,61.959999084472656
2005-06-20,64.80000305175781
2005-06-27,63.86000061035156
2005-07-04,63.86000061035156
2005-07-11,66.26000213623047
2005-07-18,65.4000015258789
2005-07-25,66.8499984741211
2005-08-01,66.77999877929688
2005-08-08,69.05000305175781
2005-08-15,69.9000015258789
2005-08-22,68.05000305175781
2005-08-29,66.75
2005-09-05,66.75
2005-09-12,70.22000122070312
2005-09-19,71.27999877929688
2005-09-26,70.01000213623047
2005-10-03,71.12999725341797
2005-10-10,66.88999938964844
2005-10-17,66.69999694824219
2005-10-24,64.7699966430664
2005-10-31,67.20999908447266
2005-11-07,66.62000274658203
2005-11-14,65.41999816894531
2005-11-21,67.37999725341797
2005-11-28,67.33000183105469
2005-12-05,68.5999984741211
2005-12-12,67.30000305175781
2005-12-19,65.72000122070312
2005-12-26,65.72000122070312
2006-01-02,65.72000122070312
2006-01-09,68.44999694824219
2006-01-16,68.44999694824219
2006-01-23,70.30000305175781
2006-01-30,72.30000305175781
2006-02-06,70.20999908447266
2006-02-13,67.16000366210938
2006-02-20,67.16000366210938
2006-02-27,67.23999786376953
2006-03-06,67.41999816894531
2006-03-13,66.9800033569336
2006-03-20,69.75
2006-03-27,69.19999694824219
2006-04-03,69.5
2006-04-10,72.5
2006-04-17,72.5999984741211
2006-04-24,76.8499984741211
2006-05-01,74.25
2006-05-08,75.47000122070312
2006-05-15,73.02999877929688
2006-05-22,69.62999725341797
2006-05-29,69.62999725341797
2006-06-05,72.12000274658203
2006-06-12,67.58000183105469
2006-06-19,66.7300033569336
2006-06-26,66.95999908447266
2006-07-03,70.30000305175781
2006-07-10,71.01000213623047
2006-07-17,70.12000274658203
2006-07-24,69.51000213623047
2006-07-31,72.22000122070312
2006-08-07,71.05999755859375
2006-08-14,70.0999984741211
2006-08-21,70.0
2006-08-28,68.19999694824219
2006-09-04,68.19999694824219
2006-09-11,65.30999755859375
2006-09-18,65.29000091552734
2006-09-25,64.75
2006-10-02,65.81999969482422
2006-10-09,64.87999725341797
2006-10-16,66.93000030517578
2006-10-23,66.62999725341797
2006-10-30,67.72000122070312
2006-11-06,67.91000366210938
2006-11-13,67.0999984741211
2006-11-20,66.0
2006-11-27,66.61000061035156
2006-12-04,67.66999816894531
2006-12-11,67.87000274658203
2006-12-18,67.7300033569336
2006-12-25,67.7300033569336
2007-01-01,67.7300033569336
2007-01-08,65.0
2007-01-15,65.0
2007-01-22,64.75
2007-01-29,63.16999816894531
2007-02-05,63.709999084472656
2007-02-12,62.20000076293945
2007-02-19,62.20000076293945
2007-02-26,64.26000213623047
2007-03-05,58.65999984741211
2007-03-12,60.540000915527344
2007-03-19,59.7599983215332
2007-03-26,64.56999969482422
2007-04-02,65.36000061035156
2007-04-09,64.91000366210938
2007-04-16,68.87999725341797
2007-04-23,69.0199966430664
2007-04-30,67.83999633789062
2007-05-07,68.25
2007-05-14,66.55999755859375
2007-05-21,69.94999694824219
2007-05-28,69.94999694824219
2007-06-04,67.86000061035156
2007-06-11,66.63999938964844
2007-06-18,69.58999633789062
2007-06-25,70.22000122070312
2007-07-02,72.94999694824219
2007-07-09,73.91999816894531
2007-07-16,74.29000091552734
2007-07-23,74.25
2007-07-30,69.55000305175781
2007-08-06,67.1500015258789
2007-08-13,65.94000244140625
2007-08-20,65.08999633789062
2007-08-27,66.9800033569336
2007-09-03,66.9800033569336
2007-09-10,68.7699966430664
2007-09-17,68.33000183105469
2007-09-24,71.79000091552734
2007-10-01,69.22000122070312
2007-10-08,69.79000091552734
2007-10-15,76.8499984741211
2007-10-22,73.48999786376953
2007-10-29,78.33000183105469
2007-11-05,78.5199966430664
2007-11-12,72.58999633789062
2007-11-19,71.76000213623047
2007-11-26,71.79000091552734
2007-12-03,72.87000274658203
2007-12-10,75.27999877929688
2007-12-17,73.83000183105469
2007-12-24,73.08999633789062
2007-12-31,74.73999786376953
2008-01-07,75.20999908447266
2008-01-14,70.56999969482422
2008-01-21,70.56999969482422
2008-01-28,62.7400016784668
2008-02-04,64.16999816894531
2008-02-11,64.30000305175781
2008-02-18,64.30000305175781
2008-02-25,66.0199966430664
2008-03-03,64.08000183105469
2008-03-10,65.2699966430664
2008-03-17,62.130001068115234
2008-03-24,60.18000030517578
2008-03-31,60.79999923706055
2008-04-07,63.689998626708984
2008-04-14,65.61000061035156
2008-04-21,68.56999969482422
2008-04-28,69.38999938964844
2008-05-05,72.43000030517578
2008-05-12,72.88999938964844
2008-05-19,75.19999694824219
2008-05-26,75.19999694824219
2008-06-02,70.63999938964844
2008-06-09,70.7699966430664
2008-06-16,69.30999755859375
2008-06-23,66.88999938964844
2008-06-30,69.16000366210938
2008-07-07,66.80999755859375
2008-07-14,64.63999938964844
2008-07-21,62.43000030517578
2008-07-28,62.38999938964844
2008-08-04,62.2400016784668
2008-08-11,60.689998626708984
2008-08-18,58.439998626708984
2008-08-25,57.029998779296875
2008-09-01,57.029998779296875
2008-09-08,54.75
2008-09-15,52.529998779296875
2008-09-22,55.95000076293945
2008-09-29,52.040000915527344
2008-10-06,46.810001373291016
2008-10-13,41.5
2008-10-20,47.97999954223633
2008-10-27,39.7599983215332
2008-11-03,47.9900016784668
2008-11-10,50.209999084472656
2008-11-17,44.439998626708984
2008-11-24,44.689998626708984
2008-12-01,45.959999084472656
2008-12-08,44.310001373291016
2008-12-15,48.08000183105469
2008-12-22,45.7400016784668
2008-12-29,45.02000045776367
2009-01-05,48.25
2009-01-12,45.95000076293945
2009-01-19,45.95000076293945
2009-01-26,41.59000015258789
2009-02-02,41.16999816894531
2009-02-09,45.93000030517578
2009-02-16,45.93000030517578
2009-02-23,40.5
2009-03-02,36.91999816894531
2009-03-09,35.08000183105469
2009-03-16,38.29999923706055
2009-03-23,40.689998626708984
2009-03-30,39.52000045776367
2009-04-06,40.11000061035156
2009-04-13,39.58000183105469
2009-04-20,39.709999084472656
2009-04-27,41.66999816894531
2009-05-04,44.16999816894531
2009-05-11,46.7599983215332
2009-05-18,46.689998626708984
2009-05-25,46.689998626708984
2009-06-01,51.0
2009-06-08,50.130001068115234
2009-06-15,50.0
2009-06-22,47.58000183105469
2009-06-29,47.869998931884766
2009-07-06,45.540000915527344
2009-07-13,45.63999938964844
2009-07-20,49.9900016784668
2009-07-27,51.189998626708984
2009-08-03,51.45000076293945
2009-08-10,50.86000061035156
2009-08-17,49.13999938964844
2009-08-24,52.16999816894531
2009-08-31,51.40999984741211
2009-09-07,51.40999984741211
2009-09-14,53.599998474121094
2009-09-21,53.900001525878906
2009-09-28,52.5099983215332
2009-10-05,50.93000030517578
2009-10-12,52.400001525878906
2009-10-19,56.040000915527344
2009-10-26,56.2400016784668
2009-11-02,57.029998779296875
2009-11-09,59.68000030517578
2009-11-16,59.04999923706055
2009-11-23,58.75
2009-11-30,57.029998779296875
2009-12-07,57.650001525878906
2009-12-14,57.130001068115234
2009-12-21,57.310001373291016
2009-12-28,58.47999954223633
2010-01-04,59.29999923706055
2010-01-11,61.540000915527344
2010-01-18,61.540000915527344
2010-01-25,58.54999923706055
2010-02-01,56.470001220703125
2010-02-08,52.63999938964844
2010-02-15,52.63999938964844
2010-02-22,54.56999969482422
2010-03-01,53.36000061035156
2010-03-08,55.97999954223633
2010-03-15,56.56999969482422
2010-03-22,56.630001068115234
2010-03-29,56.40999984741211
2010-04-05,58.27000045776367
2010-04-12,59.27000045776367
2010-04-19,58.86000061035156
2010-04-26,59.77000045776367
2010-05-03,49.36000061035156
2010-05-10,49.119998931884766
2010-05-17,47.20000076293945
2010-05-24,42.4900016784668
2010-05-31,42.4900016784668
2010-06-07,38.130001068115234
2010-06-14,32.38999938964844
2010-06-21,30.639999389648438
2010-06-28,27.649999618530273
2010-07-05,27.649999618530273
2010-07-12,35.63999938964844
2010-07-19,36.0
2010-07-26,37.93000030517578
2010-08-02,39.0
2010-08-09,41.560001373291016
2010-08-16,38.41999816894531
2010-08-23,36.41999816894531
2010-08-30,35.63999938964844
2010-09-06,35.63999938964844
2010-09-13,38.349998474121094
2010-09-20,38.36000061035156
2010-09-27,38.38999938964844
2010-10-04,41.459999084472656
2010-10-11,41.31999969482422
2010-10-18,40.65999984741211
2010-10-25,40.61000061035156
2010-11-01,40.9900016784668
2010-11-08,43.15999984741211
2010-11-15,43.599998474121094
2010-11-22,41.45000076293945
2010-11-29,40.36000061035156
2010-12-06,42.08000183105469
2010-12-13,43.47999954223633
2010-12-20,43.75
2010-12-27,43.97999954223633
2011-01-03,44.900001525878906
2011-01-10,45.43000030517578
2011-01-17,45.43000030517578
2011-01-24,47.209999084472656
2011-01-31,46.52000045776367
2011-02-07,46.58000183105469
2011-02-14,45.849998474121094
2011-02-21,45.849998474121094
2011-02-28,48.59000015258789
2011-03-07,49.029998779296875
2011-03-14,45.16999816894531
2011-03-21,45.68000030517578
2011-03-28,46.25
2011-04-04,46.16999816894531
