,Open
2003-01-06,20.399999618530273
2003-01-13,21.329999923706055
2003-01-20,21.329999923706055
2003-01-27,21.68000030517578
2003-02-03,21.940000534057617
2003-02-10,21.399999618530273
2003-02-17,21.399999618530273
2003-02-24,21.639999389648438
2003-03-03,22.149999618530273
2003-03-10,22.600000381469727
2003-03-17,24.469999313354492
2003-03-24,27.079999923706055
2003-03-31,26.56999969482422
2003-04-07,27.209999084472656
2003-04-14,24.799999237060547
2003-04-21,25.030000686645508
2003-04-28,28.639999389648438
2003-05-05,29.469999313354492
2003-05-12,30.829999923706055
2003-05-19,32.70000076293945
2003-05-26,32.70000076293945
2003-06-02,36.5
2003-06-09,34.470001220703125
2003-06-16,34.56999969482422
2003-06-23,35.47999954223633
2003-06-30,36.630001068115234
2003-07-07,38.29999923706055
2003-07-14,38.5
2003-07-21,34.709999084472656
2003-07-28,41.4900016784668
2003-08-04,39.70000076293945
2003-08-11,38.9900016784668
2003-08-18,40.47999954223633
2003-08-25,44.849998474121094
2003-09-01,44.849998474121094
2003-09-08,46.5
2003-09-15,45.36000061035156
2003-09-22,46.560001373291016
2003-09-29,48.880001068115234
2003-10-06,52.88999938964844
2003-10-13,57.939998626708984
2003-10-20,59.560001373291016
2003-10-27,54.900001525878906
2003-11-03,54.79999923706055
2003-11-10,53.95000076293945
2003-11-17,51.91999816894531
2003-11-24,49.279998779296875
2003-12-01,54.400001525878906
2003-12-08,51.54999923706055
2003-12-15,52.04999923706055
2003-12-22,48.97999954223633
2003-12-29,53.790000915527344
2004-01-05,52.0
2004-01-12,51.61000061035156
2004-01-19,51.61000061035156
2004-01-26,56.79999923706055
2004-02-02,50.650001525878906
2004-02-09,46.75
2004-02-16,46.75
2004-02-23,45.18000030517578
2004-03-01,43.02000045776367
2004-03-08,43.959999084472656
2004-03-15,42.2599983215332
2004-03-22,41.75
2004-03-29,41.970001220703125
2004-04-05,45.66999816894531
2004-04-12,48.15999984741211
2004-04-19,45.349998474121094
2004-04-26,46.33000183105469
2004-05-03,43.47999954223633
2004-05-10,41.22999954223633
2004-05-17,42.2400016784668
2004-05-24,41.290000915527344
2004-05-31,41.290000915527344
2004-06-07,51.689998626708984
2004-06-14,49.34000015258789
2004-06-21,49.45000076293945
2004-06-28,52.380001068115234
2004-07-05,52.380001068115234
2004-07-12,48.220001220703125
2004-07-19,47.2599983215332
2004-07-26,40.22999954223633
2004-08-02,38.45000076293945
2004-08-09,35.34000015258789
2004-08-16,36.13999938964844
2004-08-23,39.88999938964844
2004-08-30,39.880001068115234
2004-09-06,39.880001068115234
2004-09-13,39.130001068115234
2004-09-20,42.709999084472656
2004-09-27,40.90999984741211
2004-10-04,41.36000061035156
2004-10-11,39.83000183105469
2004-10-18,38.22999954223633
2004-10-25,34.0
2004-11-01,34.220001220703125
2004-11-08,36.75
2004-11-15,40.459999084472656
2004-11-22,38.439998626708984
2004-11-29,39.599998474121094
2004-12-06,39.72999954223633
2004-12-13,39.33000183105469
2004-12-20,39.93000030517578
2004-12-27,39.52000045776367
2005-01-03,44.95000076293945
2005-01-10,41.939998626708984
2005-01-17,41.939998626708984
2005-01-24,41.439998626708984
2005-01-31,42.439998626708984
2005-02-07,35.81999969482422
2005-02-14,35.650001525878906
2005-02-21,35.650001525878906
2005-02-28,34.720001220703125
2005-03-07,35.939998626708984
2005-03-14,34.66999816894531
2005-03-21,34.209999084472656
2005-03-28,33.099998474121094
2005-04-04,34.0
2005-04-11,34.599998474121094
2005-04-18,32.900001525878906
2005-04-25,33.130001068115234
2005-05-02,32.29999923706055
2005-05-09,34.400001525878906
2005-05-16,34.029998779296875
2005-05-23,35.56999969482422
2005-05-30,35.56999969482422
2005-06-06,35.540000915527344
2005-06-13,34.66999816894531
2005-06-20,35.04999923706055
2005-06-27,34.90999984741211
2005-07-04,34.90999984741211
2005-07-11,34.720001220703125
2005-07-18,36.95000076293945
2005-07-25,38.0
2005-08-01,44.880001068115234
2005-08-08,45.31999969482422
2005-08-15,43.93000030517578
2005-08-22,43.61000061035156
2005-08-29,41.90999984741211
2005-09-05,41.90999984741211
2005-09-12,42.720001220703125
2005-09-19,42.630001068115234
2005-09-26,42.45000076293945
2005-10-03,45.33000183105469
2005-10-10,43.81999969482422
2005-10-17,43.630001068115234
2005-10-24,46.119998931884766
2005-10-31,39.349998474121094
2005-11-07,41.08000183105469
2005-11-14,42.52000045776367
2005-11-21,47.56999969482422
2005-11-28,48.150001525878906
2005-12-05,48.86000061035156
2005-12-12,49.150001525878906
2005-12-19,48.9900016784668
2005-12-26,48.9900016784668
2006-01-02,48.9900016784668
2006-01-09,46.54999923706055
2006-01-16,46.54999923706055
2006-01-23,44.18000030517578
2006-01-30,45.40999984741211
2006-02-06,38.34000015258789
2006-02-13,38.25
2006-02-20,38.25
2006-02-27,38.400001525878906
2006-03-06,37.31999969482422
2006-03-13,36.310001373291016
2006-03-20,35.91999816894531
2006-03-27,35.5
2006-04-03,36.66999816894531
2006-04-10,37.150001525878906
2006-04-17,36.470001220703125
2006-04-24,36.119998931884766
2006-05-01,35.189998626708984
2006-05-08,34.9900016784668
2006-05-15,32.54999923706055
2006-05-22,33.959999084472656
2006-05-29,33.959999084472656
2006-06-05,34.459999084472656
2006-06-12,34.0
2006-06-19,35.20000076293945
2006-06-26,36.54999923706055
2006-07-03,38.52000045776367
2006-07-10,36.29999923706055
2006-07-17,32.790000915527344
2006-07-24,33.349998474121094
2006-07-31,27.020000457763672
2006-08-07,27.190000534057617
